model_id,provider,model_type
SIDM00569,CMP,Cell Line
SIDM00570,CMP,Cell Line
SIDM01370,CMP,Cell Line
SIDM00572,CMP,Cell Line
SIDM01372,CMP,Cell Line
SIDM00573,CMP,Cell Line
SIDM00574,CMP,Cell Line
SIDM00575,CMP,Cell Line
SIDM01378,CMP,Cell Line
SIDM00577,CMP,Cell Line
SIDM00578,CMP,Cell Line
SIDM01382,CMP,Cell Line
SIDM00580,CMP,Cell Line
SIDM00581,CMP,Cell Line
SIDM01384,CMP,Cell Line
SIDM00582,CMP,Cell Line
SIDM00583,CMP,Cell Line
SIDM01755,CMP,Cell Line
SIDM00610,CMP,Cell Line
SIDM01388,CMP,Cell Line
SIDM00584,CMP,Cell Line
SIDM00585,CMP,Cell Line
SIDM01390,CMP,Cell Line
SIDM01628,CMP,Cell Line
SIDM00586,CMP,Cell Line
SIDM01392,CMP,Cell Line
SIDM00587,CMP,Cell Line
SIDM01394,CMP,Cell Line
SIDM00588,CMP,Cell Line
SIDM00589,CMP,Cell Line
SIDM01396,CMP,Cell Line
SIDM01397,CMP,Cell Line
SIDM01398,CMP,Cell Line
SIDM00590,CMP,Cell Line
SIDM01402,CMP,Cell Line
SIDM00591,CMP,Cell Line
SIDM00592,CMP,Cell Line
SIDM00593,CMP,Cell Line
SIDM00594,CMP,Cell Line
SIDM01357,CMP,Cell Line
SIDM00595,CMP,Cell Line
SIDM01241,CMP,Cell Line
SIDM00596,CMP,Cell Line
SIDM01363,CMP,Cell Line
SIDM00598,CMP,Cell Line
SIDM00599,CMP,Cell Line
SIDM00602,CMP,Cell Line
SIDM01373,CMP,Cell Line
SIDM00603,CMP,Cell Line
SIDM00604,CMP,Cell Line
SIDM01377,CMP,Cell Line
SIDM00605,CMP,Cell Line
SIDM01210,CMP,Cell Line
SIDM00606,CMP,Cell Line
SIDM00607,CMP,Cell Line
SIDM01381,CMP,Cell Line
SIDM00608,CMP,Cell Line
SIDM01383,CMP,Cell Line
SIDM00609,CMP,Cell Line
SIDM00611,CMP,Cell Line
SIDM00612,CMP,Cell Line
SIDM00613,CMP,Cell Line
SIDM01391,CMP,Cell Line
SIDM00614,CMP,Cell Line
SIDM01393,CMP,Cell Line
SIDM00615,CMP,Cell Line
SIDM00616,CMP,Cell Line
SIDM01395,CMP,Cell Line
SIDM00617,CMP,Cell Line
SIDM00618,CMP,Cell Line
SIDM00619,CMP,Cell Line
SIDM01401,CMP,Cell Line
SIDM00626,CMP,Cell Line
SIDM00627,CMP,Cell Line
SIDM01403,CMP,Cell Line
SIDM00628,CMP,Cell Line
SIDM01405,CMP,Cell Line
SIDM00629,CMP,Cell Line
SIDM01407,CMP,Cell Line
SIDM00630,CMP,Cell Line
SIDM00631,CMP,Cell Line
SIDM01409,CMP,Cell Line
SIDM00633,CMP,Cell Line
SIDM01411,CMP,Cell Line
SIDM00634,CMP,Cell Line
SIDM01246,CMP,Cell Line
SIDM00637,CMP,Cell Line
SIDM01413,CMP,Cell Line
SIDM00638,CMP,Cell Line
SIDM01415,CMP,Cell Line
SIDM00639,CMP,Cell Line
SIDM00659,CMP,Cell Line
SIDM00640,CMP,Cell Line
SIDM01417,CMP,Cell Line
SIDM01635,CMP,Cell Line
SIDM00642,CMP,Cell Line
SIDM01423,CMP,Cell Line
SIDM00645,CMP,Cell Line
SIDM00646,CMP,Cell Line
SIDM01427,CMP,Cell Line
SIDM00649,CMP,Cell Line
SIDM01429,CMP,Cell Line
SIDM01631,CMP,Cell Line
SIDM00650,CMP,Cell Line
SIDM00651,CMP,Cell Line
SIDM00652,CMP,Cell Line
SIDM00653,CMP,Cell Line
SIDM01433,CMP,Cell Line
SIDM00654,CMP,Cell Line
SIDM01435,CMP,Cell Line
SIDM00655,CMP,Cell Line
SIDM00657,CMP,Cell Line
SIDM00658,CMP,Cell Line
SIDM00660,CMP,Cell Line
SIDM00661,CMP,Cell Line
SIDM00662,CMP,Cell Line
SIDM00663,CMP,Cell Line
SIDM00664,CMP,Cell Line
SIDM00665,CMP,Cell Line
SIDM00666,CMP,Cell Line
SIDM00667,CMP,Cell Line
SIDM00668,CMP,Cell Line
SIDM00669,CMP,Cell Line
SIDM00670,CMP,Cell Line
SIDM01933,CMP,Cell Line
SIDM00671,CMP,Cell Line
SIDM00672,CMP,Cell Line
SIDM00673,CMP,Cell Line
SIDM00676,CMP,Cell Line
SIDM00677,CMP,Cell Line
SIDM00678,CMP,Cell Line
SIDM00679,CMP,Cell Line
SIDM00681,CMP,Cell Line
SIDM00683,CMP,Cell Line
SIDM00684,CMP,Cell Line
SIDM01438,CMP,Cell Line
SIDM01440,CMP,Cell Line
SIDM00685,CMP,Cell Line
SIDM00686,CMP,Cell Line
SIDM01444,CMP,Cell Line
SIDM00687,CMP,Cell Line
SIDM00688,CMP,Cell Line
SIDM00689,CMP,Cell Line
SIDM00690,CMP,Cell Line
SIDM00693,CMP,Cell Line
SIDM00694,CMP,Cell Line
SIDM01934,CMP,Cell Line
SIDM00695,CMP,Cell Line
SIDM00697,CMP,Cell Line
SIDM00698,CMP,Cell Line
SIDM00700,CMP,Cell Line
SIDM00703,CMP,Cell Line
SIDM00704,CMP,Cell Line
SIDM00709,CMP,Cell Line
SIDM00710,CMP,Cell Line
SIDM00711,CMP,Cell Line
SIDM00715,CMP,Cell Line
SIDM00716,CMP,Cell Line
SIDM00718,CMP,Cell Line
SIDM00719,CMP,Cell Line
SIDM00720,CMP,Cell Line
SIDM00721,CMP,Cell Line
SIDM00722,CMP,Cell Line
SIDM00723,CMP,Cell Line
SIDM00724,CMP,Cell Line
SIDM00727,CMP,Cell Line
SIDM00728,CMP,Cell Line
SIDM00729,CMP,Cell Line
SIDM00730,CMP,Cell Line
SIDM00731,CMP,Cell Line
SIDM00734,CMP,Cell Line
SIDM00735,CMP,Cell Line
SIDM00738,CMP,Cell Line
SIDM00739,CMP,Cell Line
SIDM00740,CMP,Cell Line
SIDM00741,CMP,Cell Line
SIDM00742,CMP,Cell Line
SIDM01674,CMP,Cell Line
SIDM00743,CMP,Cell Line
SIDM00744,CMP,Cell Line
SIDM00745,CMP,Cell Line
SIDM00746,CMP,Cell Line
SIDM00747,CMP,Cell Line
SIDM00748,CMP,Cell Line
SIDM00749,CMP,Cell Line
SIDM00750,CMP,Cell Line
SIDM01480,CMP,Cell Line
SIDM00751,CMP,Cell Line
SIDM00753,CMP,Cell Line
SIDM00754,CMP,Cell Line
SIDM01475,CMP,Cell Line
SIDM00755,CMP,Cell Line
SIDM00757,CMP,Cell Line
SIDM00758,CMP,Cell Line
SIDM00759,CMP,Cell Line
SIDM00760,CMP,Cell Line
SIDM00761,CMP,Cell Line
SIDM00762,CMP,Cell Line
SIDM00763,CMP,Cell Line
SIDM00767,CMP,Cell Line
SIDM00768,CMP,Cell Line
SIDM00769,CMP,Cell Line
SIDM00770,CMP,Cell Line
SIDM00771,CMP,Cell Line
SIDM00776,CMP,Cell Line
SIDM00777,CMP,Cell Line
SIDM00778,CMP,Cell Line
SIDM00779,CMP,Cell Line
SIDM00780,CMP,Cell Line
SIDM00781,CMP,Cell Line
SIDM01517,CMP,Cell Line
SIDM00782,CMP,Cell Line
SIDM00783,CMP,Cell Line
SIDM00784,CMP,Cell Line
SIDM00785,CMP,Cell Line
SIDM00786,CMP,Cell Line
SIDM00787,CMP,Cell Line
SIDM00788,CMP,Cell Line
SIDM00789,CMP,Cell Line
SIDM00791,CMP,Cell Line
SIDM00792,CMP,Cell Line
SIDM00793,CMP,Cell Line
SIDM00794,CMP,Cell Line
SIDM00795,CMP,Cell Line
SIDM00796,CMP,Cell Line
SIDM00797,CMP,Cell Line
SIDM00798,CMP,Cell Line
SIDM00799,CMP,Cell Line
SIDM00800,CMP,Cell Line
SIDM00801,CMP,Cell Line
SIDM00803,CMP,Cell Line
SIDM00804,CMP,Cell Line
SIDM00805,CMP,Cell Line
SIDM00806,CMP,Cell Line
SIDM00807,CMP,Cell Line
SIDM00809,CMP,Cell Line
SIDM00810,CMP,Cell Line
SIDM00812,CMP,Cell Line
SIDM00848,CMP,Cell Line
SIDM00814,CMP,Cell Line
SIDM00815,CMP,Cell Line
SIDM00816,CMP,Cell Line
SIDM00817,CMP,Cell Line
SIDM00818,CMP,Cell Line
SIDM00819,CMP,Cell Line
SIDM00820,CMP,Cell Line
SIDM00821,CMP,Cell Line
SIDM00831,CMP,Cell Line
SIDM00832,CMP,Cell Line
SIDM00833,CMP,Cell Line
SIDM00834,CMP,Cell Line
SIDM00835,CMP,Cell Line
SIDM00836,CMP,Cell Line
SIDM00837,CMP,Cell Line
SIDM00840,CMP,Cell Line
SIDM00841,CMP,Cell Line
SIDM00845,CMP,Cell Line
SIDM00847,CMP,Cell Line
SIDM01551,CMP,Cell Line
SIDM00849,CMP,Cell Line
SIDM00850,CMP,Cell Line
SIDM00851,CMP,Cell Line
SIDM01251,CMP,Cell Line
SIDM00852,CMP,Cell Line
SIDM00853,CMP,Cell Line
SIDM00855,CMP,Cell Line
SIDM00856,CMP,Cell Line
SIDM00857,CMP,Cell Line
SIDM00858,CMP,Cell Line
SIDM00859,CMP,Cell Line
SIDM00860,CMP,Cell Line
SIDM00861,CMP,Cell Line
SIDM00862,CMP,Cell Line
SIDM00863,CMP,Cell Line
SIDM00864,CMP,Cell Line
SIDM00865,CMP,Cell Line
SIDM00867,CMP,Cell Line
SIDM00870,CMP,Cell Line
SIDM00875,CMP,Cell Line
SIDM00878,CMP,Cell Line
SIDM00879,CMP,Cell Line
SIDM00882,CMP,Cell Line
SIDM00886,CMP,Cell Line
SIDM00887,CMP,Cell Line
SIDM00888,CMP,Cell Line
SIDM00889,CMP,Cell Line
SIDM00890,CMP,Cell Line
SIDM00891,CMP,Cell Line
SIDM01233,CMP,Cell Line
SIDM00892,CMP,Cell Line
SIDM00893,CMP,Cell Line
SIDM00895,CMP,Cell Line
SIDM00896,CMP,Cell Line
SIDM00897,CMP,Cell Line
SIDM00898,CMP,Cell Line
SIDM00899,CMP,Cell Line
SIDM00901,CMP,Cell Line
SIDM00904,CMP,Cell Line
SIDM01237,CMP,Cell Line
SIDM00907,CMP,Cell Line
SIDM00910,CMP,Cell Line
SIDM00915,CMP,Cell Line
SIDM00917,CMP,Cell Line
SIDM00918,CMP,Cell Line
SIDM00919,CMP,Cell Line
SIDM00920,CMP,Cell Line
SIDM00921,CMP,Cell Line
SIDM00922,CMP,Cell Line
SIDM00923,CMP,Cell Line
SIDM00924,CMP,Cell Line
SIDM00925,CMP,Cell Line
SIDM00926,CMP,Cell Line
SIDM00927,CMP,Cell Line
SIDM00928,CMP,Cell Line
SIDM00929,CMP,Cell Line
SIDM00930,CMP,Cell Line
SIDM00931,CMP,Cell Line
SIDM00932,CMP,Cell Line
SIDM00933,CMP,Cell Line
SIDM00934,CMP,Cell Line
SIDM00935,CMP,Cell Line
SIDM00936,CMP,Cell Line
SIDM00937,CMP,Cell Line
SIDM00938,CMP,Cell Line
SIDM00939,CMP,Cell Line
SIDM00940,CMP,Cell Line
SIDM00941,CMP,Cell Line
SIDM00942,CMP,Cell Line
SIDM00943,CMP,Cell Line
SIDM00944,CMP,Cell Line
SIDM00945,CMP,Cell Line
SIDM00946,CMP,Cell Line
SIDM00947,CMP,Cell Line
SIDM00948,CMP,Cell Line
SIDM00949,CMP,Cell Line
SIDM00950,CMP,Cell Line
SIDM00951,CMP,Cell Line
SIDM00952,CMP,Cell Line
SIDM00953,CMP,Cell Line
SIDM00954,CMP,Cell Line
SIDM00955,CMP,Cell Line
SIDM00956,CMP,Cell Line
SIDM00957,CMP,Cell Line
SIDM00958,CMP,Cell Line
SIDM00959,CMP,Cell Line
SIDM01235,CMP,Cell Line
SIDM01940,CMP,Cell Line
SIDM00960,CMP,Cell Line
SIDM00961,CMP,Cell Line
SIDM00962,CMP,Cell Line
SIDM00963,CMP,Cell Line
SIDM00965,CMP,Cell Line
SIDM00971,CMP,Cell Line
SIDM00974,CMP,Cell Line
SIDM01621,CMP,Cell Line
SIDM00975,CMP,Cell Line
SIDM00976,CMP,Cell Line
SIDM01598,CMP,Cell Line
SIDM00980,CMP,Cell Line
SIDM00981,CMP,Cell Line
SIDM01602,CMP,Cell Line
SIDM00982,CMP,Cell Line
SIDM00983,CMP,Cell Line
SIDM01604,CMP,Cell Line
SIDM00984,CMP,Cell Line
SIDM01606,CMP,Cell Line
SIDM00985,CMP,Cell Line
SIDM00986,CMP,Cell Line
SIDM01608,CMP,Cell Line
SIDM00987,CMP,Cell Line
SIDM00988,CMP,Cell Line
SIDM00989,CMP,Cell Line
SIDM00990,CMP,Cell Line
SIDM00991,CMP,Cell Line
SIDM01245,CMP,Cell Line
SIDM00992,CMP,Cell Line
SIDM00993,CMP,Cell Line
SIDM00994,CMP,Cell Line
SIDM00995,CMP,Cell Line
SIDM00996,CMP,Cell Line
SIDM00997,CMP,Cell Line
SIDM00998,CMP,Cell Line
SIDM00999,CMP,Cell Line
SIDM01001,CMP,Cell Line
SIDM01002,CMP,Cell Line
SIDM01053,CMP,Cell Line
SIDM01054,CMP,Cell Line
SIDM01067,CMP,Cell Line
SIDM01003,CMP,Cell Line
SIDM01004,CMP,Cell Line
SIDM01623,CMP,Cell Line
SIDM01005,CMP,Cell Line
SIDM01006,CMP,Cell Line
SIDM01007,CMP,Cell Line
SIDM01008,CMP,Cell Line
SIDM01009,CMP,Cell Line
SIDM01010,CMP,Cell Line
SIDM01011,CMP,Cell Line
SIDM01012,CMP,Cell Line
SIDM01013,CMP,Cell Line
SIDM01017,CMP,Cell Line
SIDM01018,CMP,Cell Line
SIDM01019,CMP,Cell Line
SIDM01020,CMP,Cell Line
SIDM01035,CMP,Cell Line
SIDM01271,CMP,Organoid
SIDM01022,CMP,Cell Line
SIDM01023,CMP,Cell Line
SIDM01639,CMP,Cell Line
SIDM01024,CMP,Cell Line
SIDM01025,CMP,Cell Line
SIDM01026,CMP,Cell Line
SIDM01027,CMP,Cell Line
SIDM01028,CMP,Cell Line
SIDM01029,CMP,Cell Line
SIDM01030,CMP,Cell Line
SIDM01031,CMP,Cell Line
SIDM01032,CMP,Cell Line
SIDM01657,CMP,Cell Line
SIDM01656,CMP,Cell Line
SIDM01033,CMP,Cell Line
SIDM01659,CMP,Cell Line
SIDM01034,CMP,Cell Line
SIDM01036,CMP,Cell Line
SIDM01037,CMP,Cell Line
SIDM01038,CMP,Cell Line
SIDM01039,CMP,Cell Line
SIDM01040,CMP,Cell Line
SIDM01041,CMP,Cell Line
SIDM01042,CMP,Cell Line
SIDM01043,CMP,Cell Line
SIDM01044,CMP,Cell Line
SIDM01045,CMP,Cell Line
SIDM01048,CMP,Cell Line
SIDM01050,CMP,Cell Line
SIDM01051,CMP,Cell Line
SIDM01052,CMP,Cell Line
SIDM01055,CMP,Cell Line
SIDM01056,CMP,Cell Line
SIDM01057,CMP,Cell Line
SIDM01058,CMP,Cell Line
SIDM01059,CMP,Cell Line
SIDM01060,CMP,Cell Line
SIDM01061,CMP,Cell Line
SIDM01062,CMP,Cell Line
SIDM01063,CMP,Cell Line
SIDM01064,CMP,Cell Line
SIDM01065,CMP,Cell Line
SIDM01066,CMP,Cell Line
SIDM01068,CMP,Cell Line
SIDM01069,CMP,Cell Line
SIDM01070,CMP,Cell Line
SIDM01071,CMP,Cell Line
SIDM01072,CMP,Cell Line
SIDM01073,CMP,Cell Line
SIDM01074,CMP,Cell Line
SIDM01076,CMP,Cell Line
SIDM01077,CMP,Cell Line
SIDM01078,CMP,Cell Line
SIDM01079,CMP,Cell Line
SIDM01080,CMP,Cell Line
SIDM01081,CMP,Cell Line
SIDM01082,CMP,Cell Line
SIDM01083,CMP,Cell Line
SIDM01084,CMP,Cell Line
SIDM01085,CMP,Cell Line
SIDM01086,CMP,Cell Line
SIDM01087,CMP,Cell Line
SIDM01088,CMP,Cell Line
SIDM01089,CMP,Cell Line
SIDM01120,CMP,Cell Line
SIDM01093,CMP,Cell Line
SIDM01096,CMP,Cell Line
SIDM01097,CMP,Cell Line
SIDM01098,CMP,Cell Line
SIDM01236,CMP,Cell Line
SIDM01099,CMP,Cell Line
SIDM01100,CMP,Cell Line
SIDM01101,CMP,Cell Line
SIDM01104,CMP,Cell Line
SIDM01105,CMP,Cell Line
SIDM01106,CMP,Cell Line
SIDM01107,CMP,Cell Line
SIDM01108,CMP,Cell Line
SIDM01109,CMP,Cell Line
SIDM01110,CMP,Cell Line
SIDM01111,CMP,Cell Line
SIDM01112,CMP,Cell Line
SIDM01113,CMP,Cell Line
SIDM01115,CMP,Cell Line
SIDM01135,CMP,Cell Line
SIDM01116,CMP,Cell Line
SIDM01117,CMP,Cell Line
SIDM01118,CMP,Cell Line
SIDM01119,CMP,Cell Line
SIDM01121,CMP,Cell Line
SIDM01122,CMP,Cell Line
SIDM01123,CMP,Cell Line
SIDM01124,CMP,Cell Line
SIDM01125,CMP,Cell Line
SIDM01126,CMP,Cell Line
SIDM01127,CMP,Cell Line
SIDM01128,CMP,Cell Line
SIDM01129,CMP,Cell Line
SIDM01130,CMP,Cell Line
SIDM01131,CMP,Cell Line
SIDM01132,CMP,Cell Line
SIDM01133,CMP,Cell Line
SIDM01134,CMP,Cell Line
SIDM01136,CMP,Cell Line
SIDM01137,CMP,Cell Line
SIDM01138,CMP,Cell Line
SIDM01139,CMP,Cell Line
SIDM01140,CMP,Cell Line
SIDM01141,CMP,Cell Line
SIDM01144,CMP,Cell Line
SIDM01145,CMP,Cell Line
SIDM01146,CMP,Cell Line
SIDM01147,CMP,Cell Line
SIDM01148,CMP,Cell Line
SIDM01149,CMP,Cell Line
SIDM01150,CMP,Cell Line
SIDM01151,CMP,Cell Line
SIDM01154,CMP,Cell Line
SIDM01155,CMP,Cell Line
SIDM01156,CMP,Cell Line
SIDM01157,CMP,Cell Line
SIDM01158,CMP,Cell Line
SIDM01160,CMP,Cell Line
SIDM01161,CMP,Cell Line
SIDM01162,CMP,Cell Line
SIDM01163,CMP,Cell Line
SIDM01164,CMP,Cell Line
SIDM01165,CMP,Cell Line
SIDM01167,CMP,Cell Line
SIDM01248,CMP,Cell Line
SIDM01168,CMP,Cell Line
SIDM01169,CMP,Cell Line
SIDM01170,CMP,Cell Line
SIDM01171,CMP,Cell Line
SIDM01172,CMP,Cell Line
SIDM01173,CMP,Cell Line
SIDM01174,CMP,Cell Line
SIDM01176,CMP,Cell Line
SIDM01178,CMP,Cell Line
SIDM01179,CMP,Cell Line
SIDM01180,CMP,Cell Line
SIDM01181,CMP,Cell Line
SIDM01182,CMP,Cell Line
SIDM01183,CMP,Cell Line
SIDM01185,CMP,Cell Line
SIDM01186,CMP,Cell Line
SIDM01187,CMP,Cell Line
SIDM01188,CMP,Cell Line
SIDM01189,CMP,Cell Line
SIDM01190,CMP,Cell Line
SIDM01191,CMP,Cell Line
SIDM01192,CMP,Cell Line
SIDM01193,CMP,Cell Line
SIDM01967,CMP,Cell Line
SIDM01194,CMP,Cell Line
SIDM01196,CMP,Cell Line
SIDM01197,CMP,Cell Line
SIDM01198,CMP,Cell Line
SIDM01199,CMP,Cell Line
SIDM01637,CMP,Cell Line
SIDM01661,CMP,Cell Line
SIDM01667,CMP,Cell Line
SIDM01675,CMP,Cell Line
SIDM01658,CMP,Cell Line
SIDM01660,CMP,Cell Line
SIDM01662,CMP,Cell Line
SIDM01664,CMP,Cell Line
SIDM01668,CMP,Cell Line
SIDM01672,CMP,Cell Line
SIDM01676,CMP,Cell Line
SIDM01677,CMP,Cell Line
SIDM01679,CMP,Cell Line
SIDM01682,CMP,Cell Line
SIDM01685,CMP,Cell Line
SIDM01686,CMP,Cell Line
SIDM01689,CMP,Cell Line
SIDM01690,CMP,Cell Line
SIDM01691,CMP,Cell Line
SIDM01692,CMP,Cell Line
SIDM01693,CMP,Cell Line
SIDM01694,CMP,Cell Line
SIDM01695,CMP,Cell Line
SIDM01696,CMP,Cell Line
SIDM01697,CMP,Cell Line
SIDM01698,CMP,Cell Line
SIDM01699,CMP,Cell Line
SIDM01701,CMP,Cell Line
SIDM01703,CMP,Cell Line
SIDM01705,CMP,Cell Line
SIDM01717,CMP,Cell Line
SIDM01719,CMP,Cell Line
SIDM01727,CMP,Cell Line
SIDM01729,CMP,Cell Line
SIDM01733,CMP,Cell Line
SIDM01735,CMP,Cell Line
SIDM01737,CMP,Cell Line
SIDM01739,CMP,Cell Line
SIDM01743,CMP,Cell Line
SIDM01746,CMP,Cell Line
SIDM01749,CMP,Cell Line
SIDM01748,CMP,Cell Line
SIDM01751,CMP,Cell Line
SIDM01753,CMP,Cell Line
SIDM01702,CMP,Cell Line
SIDM01704,CMP,Cell Line
SIDM01706,CMP,Cell Line
SIDM01710,CMP,Cell Line
SIDM01720,CMP,Cell Line
SIDM01724,CMP,Cell Line
SIDM01726,CMP,Cell Line
SIDM01728,CMP,Cell Line
SIDM01730,CMP,Cell Line
SIDM01734,CMP,Cell Line
SIDM01738,CMP,Cell Line
SIDM01756,CMP,Cell Line
SIDM01757,CMP,Cell Line
SIDM01758,CMP,Cell Line
SIDM01759,CMP,Cell Line
SIDM01761,CMP,Cell Line
SIDM01762,CMP,Cell Line
SIDM01763,CMP,Cell Line
SIDM01764,CMP,Cell Line
SIDM01765,CMP,Cell Line
SIDM01766,CMP,Cell Line
SIDM01767,CMP,Cell Line
SIDM01768,CMP,Cell Line
SIDM01769,CMP,Cell Line
SIDM01770,CMP,Cell Line
SIDM01771,CMP,Cell Line
SIDM01772,CMP,Cell Line
SIDM01773,CMP,Cell Line
SIDM01774,CMP,Cell Line
SIDM01775,CMP,Cell Line
SIDM01776,CMP,Cell Line
SIDM01777,CMP,Cell Line
SIDM01778,CMP,Cell Line
SIDM01779,CMP,Cell Line
SIDM01781,CMP,Cell Line
SIDM01780,CMP,Cell Line
SIDM01782,CMP,Cell Line
SIDM01783,CMP,Cell Line
SIDM01785,CMP,Cell Line
SIDM01787,CMP,Cell Line
SIDM01788,CMP,Cell Line
SIDM01791,CMP,Cell Line
SIDM01792,CMP,Cell Line
SIDM01794,CMP,Cell Line
SIDM01797,CMP,Cell Line
SIDM01798,CMP,Cell Line
SIDM01799,CMP,Cell Line
SIDM01801,CMP,Cell Line
SIDM01802,CMP,Cell Line
SIDM01805,CMP,Cell Line
SIDM01806,CMP,Cell Line
SIDM01807,CMP,Cell Line
SIDM01808,CMP,Cell Line
SIDM01810,CMP,Cell Line
SIDM01811,CMP,Cell Line
SIDM01812,CMP,Cell Line
SIDM01813,CMP,Cell Line
SIDM01815,CMP,Cell Line
SIDM01816,CMP,Cell Line
SIDM01817,CMP,Cell Line
SIDM01820,CMP,Cell Line
SIDM01822,CMP,Cell Line
SIDM01824,CMP,Cell Line
SIDM01825,CMP,Cell Line
SIDM01826,CMP,Cell Line
SIDM01828,CMP,Cell Line
SIDM01829,CMP,Cell Line
SIDM01831,CMP,Cell Line
SIDM01833,CMP,Cell Line
SIDM01841,CMP,Cell Line
SIDM01847,CMP,Cell Line
SIDM01855,CMP,Cell Line
SIDM01921,CMP,Cell Line
SIDM01920,CMP,Cell Line
SIDM01853,CMP,Cell Line
SIDM01857,CMP,Cell Line
SIDM01859,CMP,Cell Line
SIDM01867,CMP,Cell Line
SIDM01873,CMP,Cell Line
SIDM01875,CMP,Cell Line
SIDM01874,CMP,Cell Line
SIDM01922,CMP,Cell Line
SIDM01885,CMP,Cell Line
SIDM01895,CMP,Cell Line
SIDM01897,CMP,Cell Line
SIDM01898,CMP,Cell Line
SIDM01903,CMP,Cell Line
SIDM01905,CMP,Cell Line
SIDM01907,CMP,Cell Line
SIDM01909,CMP,Cell Line
SIDM01917,CMP,Cell Line
SIDM01854,CMP,Cell Line
SIDM01830,CMP,Cell Line
SIDM01832,CMP,Cell Line
SIDM01838,CMP,Cell Line
SIDM01842,CMP,Cell Line
SIDM01846,CMP,Cell Line
SIDM01850,CMP,Cell Line
SIDM01858,CMP,Cell Line
SIDM01864,CMP,Cell Line
SIDM01868,CMP,Cell Line
SIDM01870,CMP,Cell Line
SIDM01872,CMP,Cell Line
SIDM01884,CMP,Cell Line
SIDM01894,CMP,Cell Line
SIDM01904,CMP,Cell Line
SIDM01906,CMP,Cell Line
SIDM01908,CMP,Cell Line
SIDM01910,CMP,Cell Line
SIDM01970,CMP,Cell Line
SIDM01272,CMP,Organoid
SIDM01959,CMP,Organoid
SIDM01962,CMP,Organoid
CRL-984,CRL,PDX
CRL-2424,CRL,PDX
CRL-439,CRL,PDX
CRL-1036,CRL,PDX
CRL-1218,CRL,PDX
CRL-1228,CRL,PDX
CRL-1258,CRL,PDX
CRL-1352,CRL,PDX
CRL-2211,CRL,PDX
CRL-2770,CRL,PDX
CRL-2775,CRL,PDX
CRL-633,CRL,PDX
CRL-773,CRL,PDX
CRL-MRI-H-196,CRL,PDX
CRL-MRI-H-215,CRL,PDX
CRL-498,CRL,PDX
CRL-2599,CRL,PDX
CRL-2600,CRL,PDX
CRL-2601,CRL,PDX
CRL-2613,CRL,PDX
CRL-2615,CRL,PDX
CRL-2622,CRL,PDX
CRL-2640,CRL,PDX
CRL-2660,CRL,PDX
CRL-2708,CRL,PDX
CRL-2709,CRL,PDX
CRL-2923,CRL,PDX
CRL-2926,CRL,PDX
CRL-3113,CRL,PDX
CRL-3114,CRL,PDX
CRL-SMTCA24,CRL,PDX
CRL-SMTCA3,CRL,PDX
CRL-158,CRL,PDX
CRL-233,CRL,PDX
CRL-243,CRL,PDX
CRL-260,CRL,PDX
CRL-280,CRL,PDX
CRL-504,CRL,PDX
CRL-533,CRL,PDX
CRL-609,CRL,PDX
CRL-647,CRL,PDX
CRL-676,CRL,PDX
CRL-742,CRL,PDX
CRL-883,CRL,PDX
CRL-975,CRL,PDX
CRL-1034,CRL,PDX
CRL-1086,CRL,PDX
CRL-1096,CRL,PDX
CRL-1103,CRL,PDX
CRL-1256,CRL,PDX
CRL-1297,CRL,PDX
CRL-1729,CRL,PDX
CRL-1753,CRL,PDX
CRL-1783,CRL,PDX
CRL-1784,CRL,PDX
CRL-1788,CRL,PDX
CRL-1972,CRL,PDX
CRL-1991,CRL,PDX
CRL-2015,CRL,PDX
CRL-2025,CRL,PDX
CRL-2029,CRL,PDX
CRL-2032,CRL,PDX
CRL-2036,CRL,PDX
CRL-2039,CRL,PDX
CRL-2048,CRL,PDX
CRL-2049,CRL,PDX
CRL-2061,CRL,PDX
CRL-2065,CRL,PDX
CRL-2066,CRL,PDX
CRL-2067,CRL,PDX
CRL-2068,CRL,PDX
CRL-2069,CRL,PDX
CRL-2070,CRL,PDX
CRL-2073,CRL,PDX
CRL-2081,CRL,PDX
CRL-2083,CRL,PDX
CRL-2085,CRL,PDX
CRL-2102,CRL,PDX
CRL-2127,CRL,PDX
CRL-2128,CRL,PDX
CRL-2129,CRL,PDX
CRL-2163,CRL,PDX
CRL-2172,CRL,PDX
CRL-2233,CRL,PDX
CRL-2248,CRL,PDX
CRL-2255,CRL,PDX
CRL-2261,CRL,PDX
CRL-2271,CRL,PDX
CRL-2273,CRL,PDX
CRL-2281,CRL,PDX
CRL-2327,CRL,PDX
CRL-2356,CRL,PDX
CRL-2423,CRL,PDX
CRL-2452,CRL,PDX
CRL-2466,CRL,PDX
CRL-2828,CRL,PDX
CRL-2836,CRL,PDX
CRL-2871,CRL,PDX
CRL-2056,CRL,PDX
CRL-2140,CRL,PDX
CRL-3002,CRL,PDX
CRL-3005,CRL,PDX
CRL-3011,CRL,PDX
CRL-3012,CRL,PDX
CRL-3013,CRL,PDX
CRL-3023,CRL,PDX
CRL-3027,CRL,PDX
CRL-3029,CRL,PDX
CRL-3036,CRL,PDX
CRL-3037,CRL,PDX
CRL-3038,CRL,PDX
CRL-3039,CRL,PDX
CRL-3040,CRL,PDX
CRL-3044,CRL,PDX
